EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
237030261,INTERNATIONAL BROTHERHOOD OF ELECT WKRS & EASTER DIV NECA H&W FUND,% NEBA INC,8657 BAYPINE RD BLDG 5 STE 200,JACKSONVILLE,FL,32256-8634,0000,09,3,1000,196910,2,00,279263000,2,01,202106,8,7,01,0,06,10140155,5974429,5974429,NA,508
810840521,MARTHA B GUDELSKY CHILD DEVELOPMENT CENTER INC,% CARE OF JOHN GUDELSKY,11900 TECH RD,SILVER SPRING,MD,20904-1910,0000,03,3,1200,201707,1,23,000000000,1,01,202112,8,6,01,0,12,14378697,2126674,2126674,P33,NA
205529620,FRESH WIND MINISTRY,NA,PO BOX 5878,CLEVELAND,OH,44101-0878,0000,03,3,1000,200702,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,X99,NA
943381996,565 MAYFIELD FOUNDATION,% JEWISH COMMUNITY FEDERATION,121 STEUART STREET,SAN FRANCISCO,CA,94105-1236,0000,03,3,1000,200101,1,17,000000000,1,01,202106,6,4,01,0,06,3869317,276482,119855,P11,NA
810462276,STEVENSVILLE PANTRY PARTNERS FOOD BANK,NA,PO BOX 806,STEVENSVILLE,MT,59870-0806,0000,03,3,1000,200006,1,15,000000000,1,01,202112,6,5,01,0,12,1849924,655519,467311,K30,NA
050383668,VETERANS OF FOREIGN WARS DEPT OF RHODE ISLAND,NA,1418 PLAINFIELD PIKE,CRANSTON,RI,02920-2151,0747,04,9,3000,194411,1,00,907000000,5,01,202012,4,4,01,0,12,151173,182083,-48167,W30Z,2812 KELLEY GAZZERO
364670152,HILFIKER ELEMENTARY PARENTS,% HEATHER KOLKEMEYER,301 S SUNSET AVE,GIBSONBURG,OH,43431-1264,0000,03,3,1000,201103,1,16,000000000,1,01,202206,0,0,02,0,06,0,0,0,B94,NA
250965390,SARAH HEINZ HOUSE ASSOCIATION,% JENNIFER CAIRNS,1 HEINZ ST,PITTSBURGH,PA,15212-5920,0000,03,3,1000,193805,1,15,349059325,1,01,202112,8,6,01,0,12,14709378,2098890,2013433,NA,NA
953152438,SAN BUENAVENTURA FRIENDS OF THE LIBRARY,% TREASURER,PO BOX 403,VENTURA,CA,93002-0403,0000,03,3,1200,197801,1,16,061000000,5,01,202112,5,3,01,0,12,637691,88156,86434,B117,NA
232951213,COMMUNITY BASICS INC,% LISA GREENER,941 WHEATLAND AVE STE 204,LANCASTER,PA,17603-3180,0000,03,3,1200,199808,1,15,380000000,1,01,202112,7,6,01,0,12,7416556,2366891,2366891,T20I,NA
650610949,PIPERS GROUP HOME ASSOCIATION INC,% VICTOR PIPER,7781 BILTMORE BLVD,MIRAMAR,FL,33023-5825,0000,03,3,1000,199810,1,16,995160152,1,01,202112,5,4,01,0,12,653127,195422,195422,P80,NA
741109836,CHRISTUS SPOHN HEALTH SYSTEM CORPORATION,% LEE SONNE,600 ELIZABETH ST,CORP CHRISTI,TX,78404-2235,0928,03,9,1700,194603,1,12,001030150,5,01,202106,9,9,01,0,06,744284396,851830978,851584983,E210,NA
576027716,IRONWORKERS JOINT APPRENTICESHIP FUND,NA,7326 PEPPERDAM AVE,N CHARLESTON,SC,29418-8433,0000,05,3,3000,196601,2,00,566000000,2,01,202012,4,4,01,0,12,469953,396385,396385,NA,NA
463110846,DOWNTOWN DRIGGS ASSOCIATION INC,% DAVID HENSEL,PO BOX 1286,DRIGGS,ID,83422-1300,0000,03,3,1200,201407,1,15,000000000,1,01,202109,4,4,01,0,09,108217,228215,228215,S31,NA
341407746,ASSOCIATION OF INDIAN PHYSICIANS OF NORTHERN OHIO,% LAL C JAGETIA CPA INC,20600 CHAGRIN BLVD STE 701,SHAKER HTS,OH,44122-5341,0000,03,3,1000,199807,1,15,994167000,1,01,202112,6,4,01,0,12,2092635,405058,337339,B82,NA
831910154,ACH LANDOWNER III,% WAYNE CARSON,3712 WICHITA ST,FORT WORTH,TX,76119-2866,0000,03,3,1000,201909,1,21,000000000,1,01,202112,7,4,01,0,12,8112470,256025,256025,P11,NA
010416849,MAINE REAL ESTATE DEVELOPMENT ASSN,NA,6 CITY CENTER 3RD FLOOR,PORTLAND,ME,04101-5808,0000,06,3,2000,198611,2,00,200000000,1,01,202106,4,4,01,0,06,350883,392302,392302,NA,NA
396094701,PARTNERS WITH MARSHFIELD MEDICAL CENTER INC,NA,611 N SAINT JOSEPH AVE,MARSHFIELD,WI,54449-1832,0000,03,3,1000,197507,1,16,151000000,1,01,202112,4,4,01,0,12,241895,277512,155628,NA,NA
232746819,LEADERSHIP SUSQUEHANNA VALLEY,% JEANETTA ULRICH,2859 N SUSQUEHANNA TRL,SHAMOKIN DAM,PA,17876-9110,0000,03,3,2000,200001,1,16,000000000,1,01,202106,4,3,01,0,06,128322,63309,63309,B60,NA
210742613,AMERICAN LEGION AMBULANCE ASSOCIATION,NA,PO BOX 187,WOODSTOWN,NJ,08098-0187,0000,03,3,1000,197203,1,15,999000000,1,01,202112,6,6,01,0,12,1149593,3112305,3112305,NA,NA
042955399,METROWEST CENTER FOR INDEPENDENT LIVING INC,NA,280 IRVING ST,FRAMINGHAM,MA,01702-4300,0000,03,3,1000,198712,1,15,160000000,1,01,202106,5,6,01,0,06,529496,1177374,1177374,NA,NA
741850446,WHARTON COUNTY YOUTH FAIR AND EXPOSITION,NA,PO BOX 167,GLEN FLORA,TX,77443-0167,0000,03,3,1200,197606,1,15,349000000,1,01,202106,6,6,01,0,06,2854892,1665025,1573694,N520,NA
240806852,KAPPA DELTA RHO NATIONAL FRATERNITY INC,% EDWARD CURTIS,PO BOX 26470,COLLEGEVILLE,PA,19426-0470,3407,07,9,1000,195704,2,00,036000000,1,01,202105,5,3,02,0,05,623542,28461,28461,NA,RHO CHAPTER ALUMNI
113720098,RISING TIDE CAPITAL INC,% RONALD GRAVINO,311 MARTIN LUTHER KING DRIVE,JERSEY CITY,NJ,07305-0000,0000,03,3,1000,200506,1,15,000000000,1,01,202112,8,7,01,0,12,11292323,7829523,7829523,S41,NA
581876520,STEVENS CENTER,NA,1576 KELLY DR,SANFORD,NC,27330-6428,0000,03,3,1000,199004,1,15,160000000,1,01,202112,6,6,01,0,12,3637807,3536482,3402223,NA,NA
261661980,IRON WORKERS LOCAL UNION NO 12 AND EMPLOYERS COOPERATIVE TRUST,% GARY M SIMMONS,17 HEMLOCK ST,LATHAM,NY,12110-2203,0000,05,3,3000,200809,2,00,000000000,2,01,202106,4,4,01,0,06,244689,391762,391762,J40,NA
041077435,BELLEVUE GOLF CLUB CORP,NA,320 PORTER ST,MELROSE,MA,02176-2923,0000,07,3,1000,194006,2,00,280000000,1,01,202108,7,6,01,0,08,6132925,4079304,3569810,NA,NA
461308463,PROJECT ORPHANS INC,NA,13329 KEVIN LN,SAPULPA,OK,74066-7701,0000,03,3,7000,201510,1,15,000000000,1,01,202112,6,5,01,0,12,1045577,921849,921849,X21,NA
911157114,KNIGHTS OF PYTHIAS CARE CENTER,NA,3409 MAIN STREET,VANCOUVER,WA,98663-2248,0000,03,3,1000,198307,1,15,382575994,1,01,202012,6,6,01,0,12,1595705,1641296,1641296,NA,NA
371856584,UPLIFT FOUNDATION,% ELIZABETH L MORGAN,CO BH FAMILY 200 S WILCOX ST 23,CASTLE ROCK,CO,80104-0000,0000,03,3,1000,201810,1,15,000000000,1,01,202112,6,5,01,0,12,1223252,766336,766336,T30,NA
270086685,WALDEN COMMUNITY SCHOOL INC,NA,1211 WOODMERE DR,WINTER PARK,FL,32789-2628,0000,03,3,1000,200609,1,11,000000000,1,01,202112,4,5,01,0,12,382053,501296,501296,B20,NA
060643181,ST CASIMIRS LITHUANIAN SOCIETY INC,NA,28 WEST STREET,WINDSOR,CT,06095-0000,0000,07,3,1000,199903,2,00,319000000,5,01,202109,2,4,01,0,09,18444,102805,58797,NA,NA
237023909,HAMLET SWIM CLUB INC,% KEVIN CAREY,PO BOX 542,MCLEAN,VA,22101-0542,0000,07,3,1000,196910,2,00,319317318,1,01,202112,6,4,01,0,12,1199564,489136,489136,NA,NA
251512834,MEADVILLE MEDICAL CENTER AUXILIARY,NA,751 LIBERTY ST,MEADVILLE,PA,16335-2559,0000,03,3,1000,198512,1,16,151000000,5,01,202112,4,3,01,0,12,233865,51638,28156,NA,MMC COFFEE AND GIFT SHOP
521610377,LADIES AUX OF OCEAN CITY VOL FIRE CO INC,NA,PO BOX 518,OCEAN CITY,MD,21843-0518,0000,03,3,1000,198906,1,16,407000000,1,01,202012,3,1,02,0,12,26890,6132,5780,NA,NA
474828012,RIPPLE COMMUNITY INC,NA,1335 W LINDEN ST,ALLENTOWN,PA,18102-4334,0000,03,3,1280,201511,1,15,000000000,1,01,202109,4,5,01,0,09,457164,506934,465439,S20,NA
237123803,ADATH JESHURUN CEMETERY ASSOCIATION INC,NA,1340 CENTRE ST STE 101,NEWTON,MA,02459-2453,0000,13,3,2000,197105,1,00,900000000,1,01,202111,3,3,01,0,11,96149,96000,96000,NA,NA
463891956,HERMES BTP FOUNDATION INC,% MR JOHN CASBON,650 POYDRAS ST STE 2249,NEW ORLEANS,LA,70130-6192,0000,03,3,1000,201501,1,15,000000000,1,01,202112,4,3,01,0,12,133252,66500,47063,P20,NA
161581669,MATILDA JOSLYN GAGE FOUNDATION INC,NA,210 E GENESEE ST,FAYETTEVILLE,NY,13066-1501,0000,03,3,1000,200106,1,15,000000000,1,01,202112,6,4,01,0,12,1014813,301680,300085,T90,NA
800873203,APOYO LEGAL MIGRANTE ASOCIADO ALMA,% SOBRATO CENTER FOR NON PROFITS,SOBRATO CENTER FOR NONPROFITS 534-,MILPITAS,CA,95035-0000,0000,03,3,1000,201311,1,15,000000000,1,01,202112,4,4,01,0,12,225655,320178,320178,I80,NA
463101988,INSTITUTE FOR GIRLS EDUCATION,% LAURA MARTINEZ PARRA,9902 LONG POINT RD,HOUSTON,TX,77055-4116,0000,03,3,2000,201412,1,15,000000000,1,01,202206,8,6,01,0,06,10631990,3590004,3590004,B112,NA
202271755,MEDICAL IMAGE COMPUTING AND COMPUTER ASSISTED INTERVENTION SOC,% ROBARTS RESEARCH IMAGING,42 WOODLAND DRIVE G4,PRINCETON,NJ,08540-1314,0000,03,3,1000,200503,1,16,000000000,1,01,202112,6,4,01,0,12,1275032,394710,394710,H039,NA
943024536,SAN RAMON VALLEY HIGH SCHOOL ATHLETIC BOOSTER CLUB,% ATHLETIC BOOSTER CLUB,PO BOX 412,DANVILLE,CA,94526-0412,0000,03,3,1000,198802,1,15,038000000,1,01,202106,3,4,01,0,06,30318,104345,102838,NA,NA
232069445,PASAE,NA,2207 FOREST HILLS DR,HARRISBURG,PA,17112-1005,0000,06,3,2000,198210,2,00,200000000,1,01,202112,4,4,01,0,12,322542,104912,104747,NA,NA
431961609,PERRY ABERNATHY RECREATION CENTER,NA,431 ELDRIDGE RD,SUGAR LAND,TX,77478-3111,0000,03,3,1000,202101,1,16,000000000,1,01,202112,3,1,02,0,12,26512,3504,3504,O20,NA
237153108,PLASTERERS JOINT APPRENTICESHIP COMMITTEE,% JEREMY BOCK,4656 BAUMGARTNER RD,SAINT LOUIS,MO,63129-2818,0000,05,3,3000,197506,2,00,263261000,5,01,202112,5,3,01,0,12,806343,70610,70610,NA,NA
340651779,WEST & KNOX MUTUAL INSURANCE CO,NA,355 LEATHERBERRY ROAD SE,CARROLLTON,OH,44615-0000,0000,15,3,1000,194505,2,00,211000000,1,01,202112,6,4,01,0,12,1165938,296706,296706,NA,NA
570425941,SOLOMONS HOME FOR THE AGED,NA,620 N GUIGNARD DR,SUMTER,SC,29150-2437,0000,03,3,1000,196403,1,16,382000000,1,01,202112,4,4,01,0,12,298352,345319,345319,E91Z,NA
237181563,JOSHUA CREEK CEMETARY PERPETUAL MAINTENANCE TRUST,NA,7827 SE PARKER DR,ARCADIA,FL,34266-3122,0000,13,3,1000,197205,1,00,901000000,2,01,202112,5,3,01,0,12,757959,89882,89882,NA,NA
742990558,DRIPPING SPRINGS BAND BOOSTERS INC,% JAN FUCHS,PO BOX 244,DRIPPING SPGS,TX,78620-0244,0000,03,3,1000,200103,1,15,000000000,1,01,202205,4,4,01,0,05,197031,254661,153258,A116,NA
465162928,CATHOLIC COMMUNITY FOUNDATION FOR THE ARCHDIOCESE OF CINCINNATI INC,% RICHARD KELLY,100 E 8TH STREET 8TH FLOOR,CINCINNATI,OH,45202-2129,0000,03,3,1000,201410,1,15,000000000,1,01,202112,6,6,01,0,12,1755534,3807435,3807435,X20,NA
363431216,KENYA CHILDRENS FUND INC,NA,PO BOX 4159,HOPKINS,MN,55343-0499,0000,03,3,1000,198609,1,15,029000000,1,01,202112,4,5,01,0,12,206858,669022,669022,Q330,NA
060453450,MILFORD YACHT CLUB INC,NA,131 TRUMBULL AVE,MILFORD,CT,06460-6463,0000,07,3,1000,194408,2,00,318319317,1,01,202112,6,6,01,0,12,3541510,2500267,1042074,NA,NA
592702907,PALM BEACH COUNTY COUNCIL OF FIRE FIGHTERS PARAMEDICS INC,% JASON WHITE,2328 S CONGRESS AVE STE 2C,WEST PALM BCH,FL,33406-7674,0000,05,1,1000,199005,0,00,261279000,1,01,202112,0,4,01,0,12,0,449623,449623,NA,NA
300713501,SHS COMMUNITY HEALTH INC,% DAVID DEMILIO CFO,5201 HAVERFORD AVE,PHILADELPHIA,PA,19139-1401,0000,02,3,1000,201405,2,00,000000000,1,01,202112,0,0,01,0,12,0,0,0,Z99,NA
540534104,IDA BARBOUR EARLY LEARNING CENTER,NA,1400 CAMDEN AVE,PORTSMOUTH,VA,23704-4528,0000,03,3,2000,197206,1,11,046032574,5,01,202206,4,4,01,0,06,252706,294995,294995,P33Z,NA
270440123,MASONIC THEATRE PRESERVATION FOUNDATION,% WILLIAM J RAY,PO BOX 119,CLIFTON FORGE,VA,24422-0119,0000,03,3,2000,201003,1,15,000000000,1,01,202106,7,4,01,0,06,5720758,339376,339376,A82,NA
202990816,OAR FOUNDATION INC,% STEPHEN L ROBERTSON,517 S MAIN ST,WINSTON SALEM,NC,27101-5327,0000,03,3,1000,201404,1,15,000000000,1,01,201912,4,3,01,0,12,148037,32403,32403,T50,NA
463045188,LASER CLASS ASSOCIATION INC,NA,PO BOX 49250,AUSTIN,TX,78765-9250,0000,03,3,1000,201512,1,16,000000000,1,01,202112,6,6,01,0,12,1155017,1914702,1842561,N67,INTERNATIONAL LASER CLASS ASSN
473196104,NITSCH THEATRE ARTS NFP,% ANNA NABHAN,204 ARNOLD RD,EAST PEORIA,IL,61611-2203,0000,03,3,1000,201506,1,15,000000000,1,01,202112,4,4,01,0,12,286231,292637,292637,A65,NA
455342604,GRIZZARD CEMETERY TRUST,NA,612 EDGEWOOD LN,EMPORIA,VA,23847-1238,0000,13,3,1000,201306,2,00,000000000,2,01,202112,2,1,02,0,12,23971,44,44,Y50,NA
451806143,PLAY SAFE,% BOB GARGUILO,713 E GREENVILLE ST STE D BOX 23,ANDERSON,SC,29621-4838,0000,03,3,1000,201203,1,16,000000000,1,01,202206,5,6,01,0,06,517101,2152069,2129966,N12,NA
311776315,JOY OF MUSIC YOUTH MUSIC SCHOOL CORPORATION,% RUSSELL FUQUAY,1209 EUCLID AVE,KNOXVILLE,TN,37921-6732,0000,03,3,1200,200107,1,15,000000000,1,01,202106,7,5,01,0,06,5058627,532032,500293,A68,MUSIC SCHOOL
930506743,UNITED STEELWORKERS,% MATT LEE,1400 SALEM AVE SE,ALBANY,OR,97321-4632,0260,05,9,3000,196802,2,00,263264279,5,01,202012,5,4,01,0,12,606340,368200,368200,NA,06163 LOCAL
311784310,WOMENS FUND OF CENTRAL OHIO INC,NA,2323 WEST 5TH AVE,COLUMBUS,OH,43204-4899,0000,03,3,1000,200205,1,15,000000000,1,01,202106,7,7,01,0,06,6771597,7725295,2633860,B126,NA
616077770,MELBOURNE VOLUNTEER FIRE DEPARTMENT INC,% DONALD F HEEB,P O BOX 912 MARY INGLES HWY,MELBOURNE,KY,41059-0000,0000,03,3,1000,200811,1,15,000000000,1,01,202112,5,3,01,0,12,683725,58736,58625,M99,NA
350868213,YOUNG MENS CHRISTIAN ASSOCIATION OF LAFAYETTE,NA,3001 SOUTH CREASY LANE,LAFAYETTE,IN,47905-5206,0000,03,3,7000,194309,1,15,324029000,1,01,202112,8,7,01,0,12,25198848,5743899,5743899,NA,NA
431036785,BETTY JEAN KERR PEOPLES HEALTH CENTERS INC,% REBECCA MANKIN,5701 DELMAR BLVD,SAINT LOUIS,MO,63112-2617,0000,03,3,1200,197502,1,12,154179573,1,01,202105,8,8,01,0,05,28093796,23161160,23161160,E32Z,NA
825433043,BAPTIST HEALTH SERVICES,% STEVEN ROSE,9601 BAPTIST HEALTH DRIVE,LITTLE ROCK,AR,72205-6321,0000,03,3,1000,202009,1,16,000000000,1,01,202112,9,9,01,0,12,51469112,76874485,76869884,E11,NA
590873268,LAUDERDALE SMALL BOAT CLUB INC,NA,1740 SW 42 STRET,FORT LAUDERDALE,FL,33315-0000,0000,07,3,1000,197405,2,00,286288000,1,01,202112,5,6,01,0,12,534589,1159948,1159948,NA,NA
913285015,IDAHO FUNERAL SERVICE ASSOCIATION,NA,PO BOX 820,MERIDIAN,ID,83680-0820,0000,06,3,2000,198403,2,00,205000000,5,01,202112,4,4,01,0,12,261196,153296,153296,NA,NA
472656533,UP GLOBAL INC,NA,725 W FRONTIER LANE STE 201,OLATHE,KS,66061-7203,0000,03,3,1000,201605,1,15,000000000,1,01,202112,4,4,01,0,12,163065,339300,339300,Q32,NA
711002273,CROWN MEDICAL SUPPORT SERVICES,% JOYCE ONYEKABA,1925 1ST AVE S,MINNEAPOLIS,MN,55403-3724,0000,03,3,1000,200703,1,15,000000000,1,01,202112,4,5,01,0,12,156203,568369,568369,E30,NA
464917206,HOPE ANIMAL RESCUE,% TRACY STRUBLE TREASURER SECRETARY,PO BOX 3122,DES MOINES,IA,50316-0122,0000,03,3,1000,201406,1,15,000000000,1,01,202112,4,4,01,0,12,165119,222327,222327,D99,NA
930858825,PACIFIC COMMUNITIES HEALTH DISTRICT FOUNDATION,NA,PO BOX 945,NEWPORT,OR,97365-0072,0000,03,3,1200,198601,1,15,602000000,1,01,202106,6,6,01,0,06,1180581,1402682,432458,E99,NA
263258260,WITH PURPOSE INTERNATIONAL,% JAY STOTT,3404 SPARROWWOOD DR,WAKE FOREST,NC,27587-4993,0000,03,3,7120,200903,1,15,000000000,1,01,202112,5,4,01,0,12,601851,466928,464288,X20,NA
813036333,HOMELESS YOUTH ALLIANCE INC,NA,607 A HAIGHT ST,SAN FRANCISCO,CA,94117-3304,0000,03,3,1000,201801,1,16,000000000,1,01,202112,6,6,01,0,12,2336264,1888997,1888997,O20,NA
770190269,STATE CENTER COMMUNITY COLLEGE FOUNDATION,NA,1171 FULTON STREET 2ND FLOOR,FRESNO,CA,93721-1913,0000,03,3,2000,198711,1,17,030000000,1,01,202106,8,7,01,0,06,28574823,7429209,3274292,NA,NA
516021396,INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS,% VINCENT R CARROCCIA,804 MARYLAND AVE,WILMINGTON,DE,19805-4835,0160,05,9,3000,194010,2,00,263279000,5,01,202112,4,4,01,0,12,480331,137216,137216,NA,L1590 WILMINGTON
223408456,LUTHERAN CENTER AT POUGHKEEPSIE INC,% WARTBURG LUTHERAN SERVICES,700 WHITE PLAINS ROAD STE 377,SCARSDALE,NY,10583-5012,0000,03,3,1000,199512,1,16,000000000,1,01,202112,8,8,01,0,12,12784565,22238039,22238039,X99,NA
161364515,ROME HOSPITAL FOUNDATION INC,NA,107 E CHESTNUT ST STE 100,ROME,NY,13440-2834,0000,03,3,1000,199102,1,15,602994000,1,01,202112,6,6,01,0,12,4640589,2927757,2864708,NA,NA
316224427,HERSCHEL N & LULA M BUNNELL MEMOR TRUST FBO LEBANON,% JACQUELINE MANLEY,PO BOX 59,LEBANON,OH,45036-0059,0000,03,3,1000,198203,1,17,922000000,2,01,202109,6,6,01,0,09,1876591,1312557,1206119,NA,NA
861102541,GLOBAL HOPE,NA,5435 N GARLAND AVE STE 140 # 312,GARLAND,TX,75040-2787,0000,03,3,1000,202009,1,15,000000000,1,01,202112,6,4,01,0,12,1922037,436323,436323,Q33,NA
264142930,RESTORE NEIGHBORHOODS LA INC,% JEFFREY SCHAFFER,315 W 9TH ST STE 503,LOS ANGELES,CA,90015-4207,0000,03,3,1000,201004,1,15,000000000,1,01,202106,7,4,01,0,06,6363116,169952,169952,L20,NA
841093905,NEWBORN HOPE INCORPORATED,% JUDY KALTENBACHER TREASURER,PO BOX 2515,COLORADO SPGS,CO,80901-2515,0000,03,3,2000,198904,1,15,927000000,1,01,202112,5,4,01,0,12,501534,274100,225999,NA,NA
472252828,INGAGE MINISTRIES CORP,% CHRISTOPHER CAMRON,137 SMALLWOOD VILLAGE CTR,WALDORF,MD,20602-1851,0000,03,3,2700,201505,1,15,000000000,1,01,202112,4,5,01,0,12,288330,833955,833955,X99,NA
202516233,AMERICAN FRIENDS OF CHARTRES INC,% DOMINIQUE LALLEMENT,PO BOX 5921,WASHINGTON,DC,20016-1521,0000,03,3,1700,200510,1,15,000000000,0,01,202112,4,4,01,0,12,351024,152434,152434,X12,NA
822665573,ELBERTA YOUTH SPORTS ASSOCIATION,% MATT ULRICH,PO BOX 277,ELBERTA,AL,36530-0277,0000,03,3,2000,201802,1,15,000000000,1,01,202112,3,4,01,0,12,57587,106622,106622,N99,NA
208485917,NEW DESTINY FAMILY SUCCESS CENTERS INC,% CAROL MCCOMBS,79 ELLISON ST,PATERSON,NJ,07505-1213,0000,03,3,1000,201002,1,15,000000000,1,01,202106,4,5,01,0,06,233913,848988,848988,P28,NA
475683669,PROTECT EDUCATION AND RELIGIOUS LIBERTY IN SCHOOLS INC,NA,12 HEYWARD ST STE 313,BROOKLYN,NY,11249-7903,0000,06,3,2000,201701,2,00,000000000,1,01,202112,5,4,01,0,12,581863,329363,329363,S41,NA
222575377,CENTER FOR AGING INC,% LAURA SCHILARE MBA CPA,901 W MAIN ST,FREEHOLD,NJ,07728-2537,0000,03,3,1000,198511,1,16,153382000,1,01,202112,9,8,01,0,12,90698531,24058374,24058374,P750,APPLEWOOD ESTATES
310667274,FREE & ACCEPTED MASONS OF OHIO,% RUSSELL MARVIN OLIVER,PO BOX 20191,KETTERING,OH,45420-0191,0171,10,9,1000,194010,1,00,036000000,5,01,202112,6,3,01,0,12,1085405,83624,77637,NA,729 ALPHA LODGE
540714861,MADISON COUNTY FARM BUREAU INC,NA,609 S MAIN ST,MADISON,VA,22727-3098,0000,05,3,1000,196604,2,00,230000000,1,01,202112,5,3,01,0,12,588259,87234,56159,NA,NA
251842945,MANCHESTER-BIDWELL CORPORATION,% JEFFREY P TEASDALE,1815 METROPOLITAN ST,PITTSBURGH,PA,15233-2233,0000,03,3,1000,199909,1,17,000000000,1,01,202106,7,6,01,0,06,9875699,3453057,3409404,W02,NA
751452007,AMBULANCE SERVICE OF HALE CENTER INC,% AMBULANCE SERVICE OF HALE CENTER,PO BOX 1027,HALE CENTER,TX,79041-1027,0000,03,3,1000,197501,1,15,158000000,1,01,202112,2,4,01,0,12,19087,254585,254585,NA,NA
742896340,SEALANT WATERPROOFING AND RESTORATION FOUNDATION,% KENNETH R BOWMAN,400 ADMIRAL BLVD,KANSAS CITY,MO,64106-1508,0000,03,3,1000,199909,1,17,000000000,1,01,202112,4,2,02,0,12,172381,24346,24346,B82,NA
950654360,COVINA IRRIGATION COMPANY,NA,146 E COLLEGE ST,COVINA,CA,91723-2104,0000,12,3,1000,198602,2,00,250000000,1,01,202206,8,8,01,0,06,25189833,17226042,-2854466,NA,NA
300223704,EXCEL RETREAT MINISTRIES,% GEORGE W TRESCH JR,PO BOX 70936,HOUSTON,TX,77270-0936,0000,03,3,1200,200806,1,15,000000000,1,01,202112,4,6,01,0,12,279430,1680143,121781,X90,NA
631017792,EMPTY STOCKING CORPORATION,NA,24 E 12TH ST,ANNISTON,AL,36201-4672,0000,03,3,1000,201401,1,15,559000000,1,01,202112,3,3,02,0,12,38530,34825,34825,B11,NA
421028919,INDIAN HILLS COMMUNITY COLLEGE DEVELOPMENT INC,NA,525 GRANDVIEW - BLDG ONE,OTTUMWA,IA,52501-1359,0000,03,3,1000,197510,1,17,042043000,1,01,202206,5,5,01,0,06,608389,684096,47547,NA,NA
411317030,NAMI MINNESOTA,NA,1919 UNIVERSITY AVE W STE 400,SAINT PAUL,MN,55104-3455,0000,03,3,1200,197804,1,15,166125000,1,01,202106,6,6,01,0,06,2141165,2681619,2681619,NA,NA
582020025,MINISTRY RESOURCE NETWORK INC,% JOHN ROWELL,PO BOX 460,LILBURN,GA,30048-0460,0000,03,3,1700,199304,1,15,003994000,1,01,202012,4,4,01,0,12,218839,399520,399520,X21,NA
570757442,MILLIGAN HOUSING FOR THE ELDERLY AND HANDICAPPED OF GAFFNEY INC,NA,PO BOX 58,JOHNSON CITY,TN,37605-0058,0000,03,3,1000,198309,1,16,382995153,1,01,202112,5,4,01,0,12,653965,273029,273029,L21Z,NA
510677417,SEATTLE EVENTS A NON PROFIT CORPORATION,NA,2332 N 137TH ST,SEATTLE,WA,98133-7823,0000,03,3,1200,201106,1,15,000000000,1,01,202112,3,2,02,0,12,27436,15765,15765,B01,NA
223115277,LONG BRANCH FIRE DEPT FUND DRIVE ASSN INC,% THOMAS A SICILIANO III,C/O THOMAS A SICILIANO-133 BRANCHPO,LONG BRANCH,NJ,07740-0000,0000,03,3,1000,201503,1,21,123927000,1,01,202112,4,4,01,0,12,257298,140028,91690,M12,NA
390832470,RICE LAKE AREA CHAMBER OF COMMERCE,NA,37 S MAIN ST,RICE LAKE,WI,54868-2275,0000,06,3,3000,197403,2,00,919200403,1,01,202209,4,4,01,0,09,211632,187226,187226,NA,NA
562246374,PURPOSE OF GOD ANNEX OUTREACH,% MRS REGINA JONES,1015 E 6TH ST,WASHINGTON,NC,27889-4636,0000,03,3,1000,200202,1,15,000000000,1,01,202207,4,4,01,0,07,182485,180155,180155,O50,NA
521184357,THE RAILRD EMPLYS NATI EARL RETIRE MAJOR MEDCL BENEFIT PLAN TRUST,NA,251 18TH ST S STE 750,ARLINGTON,VA,22202-3541,0000,09,3,1000,198104,2,00,265000000,1,01,202112,9,9,01,0,12,52233469,140684385,140684385,NA,NA
650159176,BLACK ECONOMIC DEVELOPMENT COALITION INC,% ELAINE BLACK,5120 NW 24TH AVE,MIAMI,FL,33142-3624,0000,03,3,1000,199303,1,15,400405432,1,01,202112,7,6,01,0,12,6988116,1506749,1506749,S310,TOOLS FOR CHANGE
834059404,LEGACY25 INC,NA,8250 DEAN RD,INDIANAPOLIS,IN,46240-4907,0000,03,3,1000,201909,1,15,000000000,1,01,202112,3,1,02,0,12,25287,1424,1424,L20,NA
311781635,FREE WHEELCHAIR MISSION,% LENNI LUCHAU,15279 ALTON PKWY STE 300,IRVINE,CA,92618-2601,0000,03,3,1000,200201,1,15,000000000,1,01,202106,6,7,01,0,06,3280872,9881163,9714138,E50,NA
746300013,ENDOWMENT FUND OF THE HOPKINSVILLE CHRISTIAN COUNTY PUBLIC LIBRARY,NA,PO BOX 1570,HOPKINSVILLE,KY,42241-1570,0000,03,3,1000,198112,1,17,922000000,2,01,202206,6,5,01,0,06,2766919,549908,82280,B71I,NA
